asin	title	reviewer_id	reviewer_name	review_text	rating	summary	review_date	total_votes	helpful_votes	unhelpful_votes
B000AE4QD8	Doc Martin Series 1 [Region 2]	A2E1CU6CIN4KKB	E. Win	Love all the characters, and Clunes acting is superb.  Can't wait for more episodes!  Watching this show became very addicting.	5.0	Love it!	2014-04-26	0	0	0
B000AE4QD8	Doc Martin Series 1 [Region 2]	AFLBQCV70CRXP	exdoc	Doc Martin is hilarious.  The characters are real, likable and the medicine is even accurate.  Many of the stories are even socially relevant without being preachy.	5.0	Great medicine for your funny bone	2013-04-09	0	0	0
B000AE4QD8	Doc Martin Series 1 [Region 2]	A1E1107JXTMOUB	fainleog	I love the humour in Doc.and the insight into someone so lacking in a since of humour yet is so kind .Great characters too in the cast!!	5.0	Doc Martin Humour	2013-12-12	0	0	0
B000AE4QD8	Doc Martin Series 1 [Region 2]	A3EAKSE45564G7	Fawn D Banks	Really enjoy British television...and this series is one of the better ones.  Sort of like &#34;House&#34;, but across the Atlantic.	3.0	Entertaining	2014-02-26	0	0	0
B000AE4QD8	Doc Martin Series 1 [Region 2]	A2SEZF8ZV7DMYZ	Faye Seifrit	Great story, great actors, and I hope there' santo her season in the works.  Martin Clunes is just fabulous, period.	4.0	Loved Doc Martin!	2014-06-05	0	0	0
B000AE4QD8	Doc Martin Series 1 [Region 2]	AGVAYCZH7TI7O	Faye Stampe	I love this series!  It is funny, bright, quirky and dramatic-----all in one episode!	5.0	Love this quirky season!	2014-07-08	0	0	0
B000AE4QD8	Doc Martin Series 1 [Region 2]	A3DBL0W1QIZ4A6	F. Castro	Great part about this show is the lack of violence. He is weird but funny. I like the characters and the small town setting.	4.0	Nice Family Show	2013-09-18	0	0	0
B000AE4QD8	Doc Martin Series 1 [Region 2]	A1INPEPJ7N56BY	F. Degroodt	Humorous look at a Dr. from London adapting to life and work in a small village on the English coast.	4.0	funny	2013-08-03	0	0	0
B000AE4QD8	Doc Martin Series 1 [Region 2]	A12MDKV6NSABUM	F. D. Waterhouse	Doc Martin is a man you hate to love, but you just can't help it. He's frustrating, irritating, infuriating, and just plain rude, but he is still one of the most likeable characters on television. This series is true to the tradition of excellence displayed by British television productions.	5.0	Truly a Guilty Pleasure	2014-05-13	0	0	0
B000AE4QD8	Doc Martin Series 1 [Region 2]	A32ZS2X7KMQZ1V	feeze	After watching a few of these episodes, you wonder how this town survives.  It's so unbelievable, it's funny.  The characters grow on you.  Doc Martin is so odd you almost pity him.  Despite his lack of bedside manner, he truly cares about people and follows through on his patients' care.  Really worth watching!	5.0	Enjoyed immensely!	2013-05-20	0	0	0
B000AE4QD8	Doc Martin Series 1 [Region 2]	AN60FUB6FTVOE	Felicia	This is absolutely the best show ever!  Our local PBS showed the first 2 episodes this past summer and that was all.  I purchased Series 1 from Amazon.  Big mistake.  I watched the entire thing in one sitting and then had to order Seasons 2-4!!I've actually watched the entire series twice already.They are planning to release Season 5 in 2011.  I hope it's the beginning of the year.  I'm hooked on this wonderful show!!	5.0	DOC MARTIN SERIES	2010-11-19	2	2	0
B000AE4QD8	Doc Martin Series 1 [Region 2]	A1TSJDI9R1BA57	F. Hays	Doc Martin is a great show and the DVD's were as advertised.Doc Martin: Series 1	5.0	Doc Martin	2010-01-07	0	0	0
B000AE4QD8	Doc Martin Series 1 [Region 2]	A2KOLZ5RQUBOJ1	"Figmentmom ""Retired Elementary Music Teacher,..."	A wryly funny introduction to a British TV series about a doctor with no bedside manner (or people skills, either, for that matter).  Very funny, in an understated way.  Highly recommended.	5.0	Great product, as described.	2011-01-09	0	0	0
B000AE4QD8	Doc Martin Series 1 [Region 2]	AE5GAOK1C4A2T	finny2224jp	This first series introduces you to the delightful Doc Martin. And you are off and running into the best acting there is with the characters you could ever assemble for a series. Great from start to finish. We have all the series and can't wait for the new series to be filmed and put on the market to be purchased. Fine series and we are just taken with Doc and all the characters. And lets not forget the two dogs who are appearing in the series. Steals your heart for sure.	5.0	Doc Martin: Series 1	2014-05-29	0	0	0
B000AE4QD8	Doc Martin Series 1 [Region 2]	AI64TE44ISNZR	Florence Hurley	Doc Martin is delightful.  It is clean humor, very well written and perhaps perfectly cast.  It tells the story of the quaint and beautiful  village of Portwen filled with quirky, fine people and their new GP a brilliant doctor, who from what we see seems to have Asberger's disorder.	5.0	Delightful Doc Martin	2014-02-01	0	0	0
B000AE4QD8	Doc Martin Series 1 [Region 2]	AL1UIIJMYLIB3	flyfish	Doc  is coming from a unique but &#34;common man's&#34; point of view even though he is a DOCTOR.  His humorous situations and remarks keep me coming back as does the scenery.  The view of what it is like to live in a small English sea town is enlightening and makes me want to visit the area some day.	5.0	Subtle Humor	2014-01-06	0	0	0
B000AE4QD8	Doc Martin Series 1 [Region 2]	A3Q1K9F2EY7EUV	Fox2star	By far, this is one of the best series I have ever watched!  Get this one, you won't regret it!	5.0	Can't wait to watch the next season!!	2013-11-06	0	0	0
B000AE4QD8	Doc Martin Series 1 [Region 2]	A27BZ3ZH3YPXOS	frab	I thoroughly enjoyed it.  I always like the English programs..I don't know I f I can pin down why, except I like them.Maybe after a few episodes I will change my mind, I'll have to wait and see.	5.0	enjoyable	2014-04-07	1	1	0
B000AE4QD8	Doc Martin Series 1 [Region 2]	AYFG080VH74KK	frances c davis roach	Doc Martin is the best tv program ever !!!!!!!!!!Great writing.Great actors.And the landscaping for the program is awesome.This program is very addictive and I recommend that everyone treat themselves to the simple life via Doc Martin.	5.0	The Best..........	2012-03-02	0	0	0
B000AE4QD8	Doc Martin Series 1 [Region 2]	A1QYG9KDEOVUR7	Frances M. Sip	What a wonderful escape to watch Doc Martin. The setting is beautiful and the characters are charming, yes even Doc Martin in his annoying way!  I think 'House' series sort of copied this, but I never liked that series like I do this one.	5.0	I'm hooked	2013-10-22	0	0	0
B000AE4QD8	Doc Martin Series 1 [Region 2]	AS0W7SYI638YX	fran	great show...all the makings of a true neurotic aspec of life in a small british village by the sea... truly entertaining	5.0	Great show	2013-02-28	0	0	0
B000AE4QD8	Doc Martin Series 1 [Region 2]	A1U4DJXVIU7RF2	fran hurley	Doc Martin is the best series on TV. I own seasons 1-6 and am addicted. I take my Kindle with me all over the world and Doc Martin is my security blanket, in case there are no English channels on TV. Thank you Thank You	5.0	Doc Martin rave	2014-02-14	0	0	0
B000AE4QD8	Doc Martin Series 1 [Region 2]	AGUYJ2M3BCSX8	Frank Aldridge / Linda L Aldridge	This is a strange series about strange people in a strange town, but the plots and characters offer a lot to think about, in a way that is entertaining and thoughtful.	5.0	Very well done, very unusual series	2013-11-28	0	0	0
B000AE4QD8	Doc Martin Series 1 [Region 2]	AEQTK3F9UEKF1	Franka Warner-Johnson	This series is great - he is not at all like House, nut I can see why viewers would make that comparison.  Martin is socially inept and he's tactless, sometimes too much so.  Perhaps in further episodes he will mature socially.	4.0	Great series!!!	2013-10-22	0	0	0
B000AE4QD8	Doc Martin Series 1 [Region 2]	A1FWDX2P9U6ZBC	Frank R Nickerson	Excellent program Great English humor Doc Martin well played by Martin Clunes Cast is an excellent compliment.Makes one want to visit this idealic  village	5.0	Recommend to all	2014-04-02	0	0	0
B000AE4QD8	Doc Martin Series 1 [Region 2]	A2GL6O3SRJ6V8X	frdie	The scenery and the humor is great on both counts. I can't remember laughing so much over any comedy. The whole series is just a cut above. I couldn't put my kindle fire down. 5 stars for the series, 5 stars for my kindle fire and 5 stars for my prime membership! Love them all.	5.0	Funny and would love to live there ...	2013-11-23	0	0	0
B000AE4QD8	Doc Martin Series 1 [Region 2]	AQE2B2QSZG0HY	Fredddd	I actually caught a recent showing on PBS, it intrigued me to find the series and start from the beginning.It is humorous, at times a little slow, but is not foul, filthy or pornographic, at least not as far into it as I have gotten.It amuses me.	5.0	I really enjoy this series	2014-05-28	0	0	0
B000AE4QD8	Doc Martin Series 1 [Region 2]	A38W52D6GZ6KDR	Fred	I am enjoying this series.  The characters are wonderful, quirky, and the story is good.  I wish I had started the series when it was first on PBS.	4.0	great series	2013-08-29	0	0	0
B000AE4QD8	Doc Martin Series 1 [Region 2]	ANL9KOR7S74YY	Fred	The quirkiest doctor you will ever meet.  I twist and turn in every episode.  Can't beat this British import.  Magnificient	5.0	Doc Martin	2014-06-06	0	0	0
B000AE4QD8	Doc Martin Series 1 [Region 2]	A16QVKFD75IYLR	"From the Batcave ""Beth B"""	The show has great scenery,  riveting actors and a wonderful storyline! I will be sad when I'm done with it.	5.0	Totally Addicting!	2013-11-11	0	0	0
B000AE4QD8	Doc Martin Series 1 [Region 2]	A1VCKTSSENSN4S	fun	Nice change from American series - the actors are 'real people' - not all models.Interesting to see another culture.	4.0	Enjoyable	2014-01-08	0	0	0
B000AE4QD8	Doc Martin Series 1 [Region 2]	A29N4B3MDD4W4P	Fuzzy Bare	What a fun and quirky series.  I couldn't wait to see what was going to happen next with all the people of the village and how Doc interacted(or not) with them.  A GP who can't stand the sight or smell of blood!?.Love it.	5.0	Doc Martin season 1	2014-02-04	0	0	0
B000AE4QD8	Doc Martin Series 1 [Region 2]	A27NJSHCKBWU6O	Gail M. Tausch	After hearing about Doc Martin I needed to start at the beginning.  With Amazon Prime I was able to watch the whole season 1.  Just love Amazon Prime.	5.0	Doc Martin	2013-08-09	0	0	0
B000AE4QD8	Doc Martin Series 1 [Region 2]	A2KHIBG0OPUKAX	Gail Sams	In the story, I see many people I know from life.  Port Wynn is a delightful little place with its boredom and eccentric characters.  Delightful program.	5.0	Village Characters	2013-09-06	0	0	0
B000AE4QD8	Doc Martin Series 1 [Region 2]	A1UAO75XNA6DOG	gardener97	"Taciturn, brilliant surgeon suddenly develops an aversion to blood? Yes, and he ends up as a GP in the small town of Port Wen. He continues to treat everyone as though he were still the famous London surgeon, i.e. gruffly with NO bedside manner! In fact a fellow who was in on the hiring says to him ""Martin, you can't be an ass anymore, you're not a surgeon anymore"". He is though still a brilliant diagnostician. Lots of well done, interesting characters surround his being re-educated into real life. If you start it, you will end up watching all 6 seasons!"	5.0	unexpectedly wonderful show	2014-01-03	0	0	0
B000AE4QD8	Doc Martin Series 1 [Region 2]	A3VX5QYYR3GEFI	Gary	We just really enjoy the interaction between the characters.  We watched the entire series about a year or so ago and now we are are actually watching the entire series again, in preparation for watching the new 6th season!	5.0	Second time around viewing seasons 1-5...	2014-01-05	0	0	0
B000AE4QD8	Doc Martin Series 1 [Region 2]	A2H4A2W03IV9OE	Gary Hoskins	I found the Doc Martin series by channel surfing one day.  And in fact, I think it was mid-season of 4, that I started with.  Well, I got hooked (as I do with most BBC television shows).  Then my wife started watching it with me, we started setting the DVR and would watch it on Sunday mornings with our coffee (we have now watched all episodes twice).  When we heard a new season was coming, we had to purchase the full series on DVD.  Thumbs-Up	4.0	Doc Martin Series	2013-12-24	0	0	0
B000AE4QD8	Doc Martin Series 1 [Region 2]	A3A79W9CZ2KISC	Gary McGibbon	Starts slow, thought watching lower key version of doctor House at first, but after a couple of episodes, i was hooked. how they develop characters is quite good.  seeing small town on the sea is always visually stimulating - must get alot of rain cause always green grass/fields.  Love play between Louisa and Doc Marting and the Aunt	5.0	after you watch first couple of Season 1 of Doc Martin you'll be hooked	2013-06-04	0	0	0
B000AE4QD8	Doc Martin Series 1 [Region 2]	A2RH1FE51T82N8	gayle l. allen	I have seen recent shows and enjoyed so much I wanted see the series from the beginning..Yes, it is a little different from the movie  but, still a wonderful series..	5.0	Doc. Martin:	2014-02-02	0	0	0
B000AE4QD8	Doc Martin Series 1 [Region 2]	A2F86TWC6WEWD3	GAYLE Y. CARMELLO	Nobody beats the British for engaging comedy infused with drama and pathos.  Every episode of Doc Martin is always fresh and never trite.  Also an interesting look at socialized medicine on the other side of the pond.  I would recdommend this series to anyone.	5.0	Doc Martin Always Fresh	2013-02-10	0	0	0
B000AE4QD8	Doc Martin Series 1 [Region 2]	A381RPKQNELZTM	Gen X Mom	Doc Martin is the anti-hero who makes you root for him in spite of his total lack of charm. I can't wait to see how Doc Martin progresses with the people of Port Wenn.	5.0	Funny & Endearing	2014-03-12	0	0	0
B000AE4QD8	Doc Martin Series 1 [Region 2]	ALS8UEKYBP624	George Doughton	If you like very quirky British humor this may be your cup of tea. I had tried to watch later episodes but had trouble getting into the story. I decided to give it another chance and started with episode 1 of the first season. It grows on you. By the end of the first season I was hooked.	4.0	Quirky British Humor	2014-07-10	0	0	0
B000AE4QD8	Doc Martin Series 1 [Region 2]	AL1WBEKIEPUPE	"GEORGE RANNIE ""GWRJWMCL"""	"If anyone has read my reviews on this board, it is obvious that I am a great fan of British television programs; however, being in kind of a rut, I decided to try something new to me--the ""Doc Martin"" series.  I am so delighted; it is just what my life needed.The ""Doc Martin"" comedy series is a funny delight.  Doc Martin is a wonderful character. Martin was a successful surgeon in the ""big city"" of London.  After developing a dislike for blood, he becomes a General Practitioner and the only doctor in a small picturesque seaside town that is filled with rather odd and eccentric people that includes a plumber and his son that just don't seem able to repair any faulty plumbing with disastrous results; his rather surly receptionist that is very incompetent that she and the townsfolk won't ""let"" him dismiss plus a host of very interesting patents for him to treat that have all kinds of ailments from men growing breasts to the extreme bowel problems to a man that has an imaginary six foot grey squirrel as his best friends that he needs meds for.Doc Martin has NO ""bed side"" manners and tends to speak what he is thinking even if it's not too nice.  Nevertheless, he is very intuitive solving medical mysteries that are plaguing the little town.This series is extremely well written and is filled with loads of rather ""black"" humor that the British can do so well.  It is also very well directed.  I love it and intend to purchase more of the series"	5.0	THANKS, I NEEDED THIS	2010-07-09	6	4	2
B000AE4QD8	Doc Martin Series 1 [Region 2]	A2LF9J68VRE6YY	George Whittier	I have watched these programs many times.  I am inspired by a man with a handicap who is not a boot licker or ass kisser..	5.0	GREAT WRITING	2014-02-21	0	0	0
B000AE4QD8	Doc Martin Series 1 [Region 2]	A1C5EQ6JAHR7VB	george w. preston III	This is the best soap entertainment since All in the Family.  The mix of comedy, suspense, and pathos is simply superb!  I recommend it to all of my friends	5.0	Doc Martin  and Portwenn are something else!	2013-07-24	0	0	0
B000AE4QD8	Doc Martin Series 1 [Region 2]	A2EMV2QIFN8BJL	georgia	Love the characters (not the cookie cutter beautiful people) and story line (not lame brain situation comedy), usually has something that brings on a really good laugh.	5.0	Love Doc Martin	2014-02-03	0	0	0
B000AE4QD8	Doc Martin Series 1 [Region 2]	A2Q25MPA4OA46Y	Gerald Stipanuk	FUNNY, FUNNY, FUNNY. LOGIC STUFFY DOCTOR GROPES TO COPE WHEN SITUATIONS GET OUT OF HAND.  BEWARE THE UNEXPECTED. VERY WELL DONE.	5.0	YOU GOT TO WATCH THIS!	2013-02-11	0	0	0
B000AE4QD8	Doc Martin Series 1 [Region 2]	AX90X2CIAWGR0	gerardo villegas	as far as dry british humor goes this is funny stuff not at all like american comedy but also not as neat and prpoer humor as you might think	4.0	funny stuff	2013-03-25	0	0	0
B000AE4QD8	Doc Martin Series 1 [Region 2]	AEAOSB40L6UZR	GFS08	I have the entire 1-5. Season and I am watching it now,  over and over again.  The entire series is so well written with characters you fall in love with. It is hard not watch each season again and again. The characters are well developed, scenery breath taking and each story is so well developed.	5.0	Nothing can match this show.....Wonderful	2013-08-17	0	0	0
B000AE4QD8	Doc Martin Series 1 [Region 2]	A2L6WQOFV14I70	Gillian McM	This is the first DVD of the Doc Martin series - I couldn't watch it online so I bought it. What can I say about Doc Martin? If you're a fan then you're a devotee! The grumpy doctor played by one of the funniest (in real life) actors in Britain. And the setting in Cornwall is breathtaking.	5.0	The great Doc	2013-09-17	0	0	0
B000AE4QD8	Doc Martin Series 1 [Region 2]	A5AHT1URX6Q52	Gillian V Maynard	Funny poignant and terrific. The acting is stellar and the sites and sounds of Cornwall add to a great show.	5.0	excellent	2014-02-08	0	0	0
B000AE4QD8	Doc Martin Series 1 [Region 2]	A1K0WGNA0PRPJ0	Gina Carlson	My family and I are addicted to this funny and moving show.  It moves at a good pace and is always entertaining	5.0	Always good	2014-05-22	0	0	0
B000AE4QD8	Doc Martin Series 1 [Region 2]	A1KI43PTW3B0LK	"Ginny Jackson ""Ginny"""	I have avoided doctors most of my life. I didn't see them as human. Even though this show is fiction, it is a great conversation starter which leads friends to share real life stories. The scenery is great as are the actors. Stephanie Cole used to be in a show called &#34;Waiting for God&#34; and she brings Doc Martin's aunt to life. The writing is great!	5.0	Doc Martin is a hit with me!	2014-03-18	0	0	0
B000AE4QD8	Doc Martin Series 1 [Region 2]	A10N0NPYS4D1Y1	G. J. McPherson	I usually enjoy British or Irish TV, so when people kept telling me how funny Doc Martin is, I decided to give it a try. Unfortunately, it just isn't my kind of humor. If you enjoy a show that ridicules everyone - I guess then you can't say it's making fun of any particular segment of the population - then go for it. My personal experiences are such that I made it through a couple of episodes and then took it off my Prime Watchlist. I'll keep on enjoying Ballykissangel, instead.	2.0	Just not my cup of tea	2014-04-10	0	0	0
B000AE4QD8	Doc Martin Series 1 [Region 2]	A2KVE9DIKYL1BP	GKM	Doc Martin in the movie is not a &#34;nice&#34;  person, but the story is very interesting and well done.  His girl friend is lovely.  Two aunts also interesting.  GKM	5.0	Doc Martin review	2014-05-10	0	0	0
B000AE4QD8	Doc Martin Series 1 [Region 2]	A100XWAO9YIA58	Glenda Nygaard	I loved watching Doc Martin it was so lite hearted and funny!  You didn't have to think! Wonderful  beautiful severely	5.0	Great	2014-04-12	0	0	0
B000AE4QD8	Doc Martin Series 1 [Region 2]	A1QEZMC7MABEQO	"Glen Price ""Morristown, NJ"""	Great series, I loved it, and if you like English TV Shows you will love it.  Based on a small town Dr. who is a character unto himself.  Very well written, can't wait to start Second Series.	5.0	Great series, definitely a Must See	2014-04-20	0	0	0
B000AE4QD8	Doc Martin Series 1 [Region 2]	AVOANX9NWZ69J	Glenyce A. Maestas	What a great show!!!  British humor is so much fun, and I love the characters!!  Will try to find all the episodes.	5.0	Love it	2014-02-21	0	0	0
B000AE4QD8	Doc Martin Series 1 [Region 2]	A1HUGV9BWQCNQK	Gloria K. Derby	I just started watching Doc Martin a couple of months ago because of a recommendation from a friend.  I am really enjoying the series.  The acting is great and the characters are truly unique.  I was really glad to read that more episodes will be recorded this year.	5.0	I really enjoy this series	2013-02-26	0	0	0
B000AE4QD8	Doc Martin Series 1 [Region 2]	A1AKMBM6OMH6V8	"G. Mckinley ""word lover"""	I love this series. Doc Martin is veracious and blunt but admirable and even at times heroic and loveable. I will be watching all of this series. I hope it goes on for a long while.	5.0	Love Doc Martin	2013-10-11	0	0	0
B000AE4QD8	Doc Martin Series 1 [Region 2]	A2F54YQXJ69RX0	"Goldie ""World Traveler"""	Totally enjoyable. One feels sorry for him when he tries to interact with the village, he always blunders. Apart from that he's a brilliant doctor and comes through in a crisis. I wish there were more episodes to be seen! It's like a good book you hate to finish.	5.0	We all know individuals like Doc Martin	2014-06-15	0	0	0
B000AE4QD8	Doc Martin Series 1 [Region 2]	A3P6S30X20E8VR	Good deal	My wife and I thoroughly enjoyed this series. We were hooked from the very first episode. It's well worth watching!	5.0	Must see. Very good!	2013-04-04	0	0	0
B000AE4QD8	Doc Martin Series 1 [Region 2]	A2HH2AZURYO5RQ	Gordocad	Great character development and intriguing  scripts make these videos in a class by themselves. Perhaps because only a few episodes are filmed each year the quality of the show is higher than U.S. programming. I have enjoyed series one through five.	5.0	Possibly the best show on TV	2013-03-21	0	0	0
B000AE4QD8	Doc Martin Series 1 [Region 2]	A3F3GC2HPOOYSH	gr8lakerfan24	I adore Martin Clunes in anything he as made.  I've purchased and watched all 6 seasons of Doc Martin on DVD. Now I am  binge watching on Amazon Prime Video.	5.0	Doc Martin is addictive.	2014-05-09	0	0	0
B000AE4QD8	Doc Martin Series 1 [Region 2]	AJZ8MCHHJFKOR	"Gracie Allen ""Gracie"""	Quite entertaining in a quirky sort of way. The interaction or lack of it with each other is both funny and real. Love it!	5.0	Doc Martin A Hit!	2014-01-14	0	0	0
B000AE4QD8	Doc Martin Series 1 [Region 2]	A3SYZUMZUL2B7S	Grammie	As I said in my review of Season 2 you need to watch the pilot to know how the doctor ended up in Wenville.	4.0	Continue watching Season 2	2013-10-31	1	1	0
B000AE4QD8	Doc Martin Series 1 [Region 2]	A1HFQG4PZK4ZEG	"Grammie Sue ""Grammie Sue"""	Martin Clunes is spectacular as the country doctor in this series.  He plays the part as nobody else could.  It is quirky, as are the characters.  I love each and every one of them.  I highly recommend this superb British comedy series!  It is top-notch entertainment that is rare this days!	5.0	Wonderful entertainment!	2010-06-23	5	4	1
B000AE4QD8	Doc Martin Series 1 [Region 2]	A1GPW04L47FXP2	"GRANDMA ""GRANDPARENT OF AN ADDICT"""	If you like the Brit series, you will LOVE  this one.  It has it all. Funny and also sweet but not syrupy like American series.  The characters fir their roles perfectly. Martin Clune is the only one to play Doc Martin.  A bonus, Joan looks exactly like my late mother-in-law.  Avid fan,  Carly	5.0	Pure Entertainment.	2009-09-10	0	0	0
B000AE4QD8	Doc Martin Series 1 [Region 2]	AQG7IHA3FRJE6	greenbranch	Love this! The writing is very clever, sophisticated, making the series one of the most endearing, poignant, and all around fun things I've watched in a long time.	5.0	Love it!	2014-05-23	0	0	0
B000AE4QD8	Doc Martin Series 1 [Region 2]	A3RHL1F4KEH93Q	"Greeneleaf ""Greeneleaf"""	I feel like I am a part of the community. My husband and I treasure an evening viewing an  episode, and we have seen the series before. It's one we get such pleasure from. No bloody violence and people killing others. It is refreshing.	5.0	Doc Martin	2014-02-10	0	0	0
B000AE4QD8	Doc Martin Series 1 [Region 2]	A2US75QY5HVGNU	Greg Thomas	Very engaging.  I have recommended it to many of my friends.  It is easy to get hooked on Doc Martin. I love the humor.	5.0	Doc Martin a winner	2013-06-11	0	0	0
B000AE4QD8	Doc Martin Series 1 [Region 2]	A1N2WZNTUKZUON	"GRETA ""Greta"""	Such a quirky series!  I'm planning on watching all the seasons.  No car chases andfascinating people!  You'll love it.	5.0	Great fun	2014-06-18	0	0	0
B000AE4QD8	Doc Martin Series 1 [Region 2]	AUS1EHBJEFAO	Grizdude	The Wife and I started watching this series at the beginning of season 4 and decided this is one of the very best shows on television that's available. The characters (especially Doc Martin) will captivate you with their subtle humor and their witty one liners as well as the beautiful scenery of their little town. There's more then just humor to this series though as you'll find out when you sit down to watch it so I've said my piece and one final note to add is the Wife and I have started watching this series from the very first season and we are loving it! We can't wait for the next season!  D.Pelton	5.0	I wished this Doctor lived in our town!	2014-01-16	0	0	0
B000AE4QD8	Doc Martin Series 1 [Region 2]	A15C1VLFXE6HGI	G. Ruest	"Ran into this series by accident on PBS and was hooked immediately by the witty writing , characters, and casting. Martin Clunes is superb as the blood phobic London surgeon who relocates to a rural General Practice role . His lack of a bedside manner is in stark contrast to his previous work in the William and Mary series where he played a sensitive undertaker courting a busy midwife. You can explore his work on PBS and Netflix. I gave this DVD as a gift to my adult daughter and her family as they don't watch TV much but greatly enjoy a good human story. The topics dealt with in both series can be very adult but are handled with humor and can be used as teaching and talking points with children, especially teens, if you are the kind of parent who teaches kids to cope with problems rather than keep them ""protected"" from real life. Sample these programs. You are in for a treat."	5.0	Great characters and writing with beautiful outdoor scenes.	2010-01-10	4	4	0
B000AE4QD8	Doc Martin Series 1 [Region 2]	AW54YYSRK5Y0K	Grumpy	What a great series, gentle, funny, and very entertaining.  Hope for many more seasons!  Can't wait for the release of Season 2	5.0	New to UK Comedy	2009-07-06	0	0	0
B000AE4QD8	Doc Martin Series 1 [Region 2]	A13TO5TU4A68LD	Gryphonisle	"(I'm willing to bet all the 5star ratings this show gets are due to it's British Accent.  Some people...)""Doc Martin"" often gets compared (usually unfavorably) with ""Northern Exposure"", so let's start by saying it is NOT the British version of that show.  It was inspired by the movie ""Saving Grace"" about a once wealthy widow who turns to growing pot, and which was also filmed in Port Issac, on the Cornish coast.  However, it doesn't even pick up where that movie left off, either.  ""Doc Martin"" is about a big city doctor with personality issues who takes up practice in a small town, it sounds like ""Northern Exposure"" but it lacks the ensemble cast format, so it always follows the Doc when the show would benefit by focusing every now and then on other characters and their relationships.  It also fails to make anything more than a backdrop out of the gorgeous Cornwall coast, which is a shame.  The producers seem to want to make it into the California coast and always shoot in sunshine, when clearly, this town is not a warm, sunny, Santa Barbara type of town.  I would have enjoyed more good old English weather, rain and all that.Still, once you sit on your ""Northern Exposure"" expectations and smother them, this show entertains.  The doc never fails to leave you exasperated with his sheer rudeness, while at the same time you cheer when he tells some dolt to ""Shut up!"" or ""Get OUT!"".  I watched the series disc by disc, season one through four, and enjoyed all of it, and I look forward to season 5.  Having said that, I would recommend it as I viewed it:  As a rental.  It's good, but not so good you'll want to have it on hand, right now, when you think you'd like to watch an episode or two.  I love the British accent as much as anybody, but I've heard enough of them to know not to be swayed into thinking the mere sound of the Kings English makes anything seem sophisticated and top notch.After all, the British don't think that way..."	3.0	A Good Entertaining Show, But Better To Rent Than Own	2011-03-18	9	4	5
B000AE4QD8	Doc Martin Series 1 [Region 2]	A1CMH6D5PMURWN	"G. Spoerlein ""gspoer"""	If you like British comedy that is a step above John Clease this is for you. I haven't watched an episode that didn't make me laugh out loud, but still with scenes that touch your heart. Very good!	4.0	Classic British comedy	2014-04-30	0	0	0
B000AE4QD8	Doc Martin Series 1 [Region 2]	A2UL7VY6707SRY	Guadalupe	Found this series by accident, but fell in love with the show, the characters, the scenery.  Just now going backwards and catching up w/Season One. Gave it 4 stars, only because the Receptionist Elaine annoys me to no end, and the Doc is mean to dogs. I love dogs - they have a much better disposition than people.  Enjoy this show very much.	4.0	Really into this show	2014-05-03	0	0	0
B000AE4QD8	Doc Martin Series 1 [Region 2]	A8LUBLPGEHZNB	gwalter77	Well-written, acted and very entertaining; nice touch of humor; recommend to anyone; am sure many have known someone like Doc.	5.0	Well-written, acted and very entertaining; nice touch of humor; recommend to anyone.	2013-12-16	0	0	0
B000AE4QD8	Doc Martin Series 1 [Region 2]	A2IAX1833CODCR	HairryTee	This is an excellent series but I have missed the first few chapters of it so I am impressed that I can now retrieve them.	5.0	Doc Martin	2014-04-19	0	0	0
B000AE4QD8	Doc Martin Series 1 [Region 2]	A3P89T8U4YH0X7	hankmatt3	Humorous situations, funny characters, beautiful scenery--it's a really amusing and enjoyable show.  Martin Clunes is perfect as the lead character, and he is surrounded by quirky people.	5.0	Terrific British comedy	2013-12-28	0	0	0
B000AE4QD8	Doc Martin Series 1 [Region 2]	A2IV2YV5FVTJ4	"Hannah B. Lee ""iamhannah"""	Great show, good acting and a wonderful cast. Doc Martin is a easy show to get addicted to. I couldn't stop watching the episodes.	5.0	Great show	2013-12-07	0	0	0
B000AE4QD8	Doc Martin Series 1 [Region 2]	A16DMBR143GXAR	Haoleguy	Absolutely love this series. In the past few years I have only caught a few episodes on PBS. With Amazon Prime we are able to start from the beginning and fill in the details we have been missing all along. This show is a breath of fresh air with  the ability to whisk you away to the Cornwall region of the UK. I especially like not previously knowing the actors so that the characters seem real. The humor maybe tailored to UK and us older US folks. Not sure my grown kids appreciate this type of programming.	5.0	Quirky City Physician Meets Small Nosey Villagers	2014-05-01	0	0	0
B000AE4QD8	Doc Martin Series 1 [Region 2]	AD4O1EKHSGS4A	happycaregiver	If you enjoy quirky characters, a beautiful setting and interesting plots, then Doc Martin is the show for you.  It is wonderfully written, with the main character being so sarcastic and socially inept that you will love him from the first.  He is actually not a bad person, he just says exactly what he is thinking without regard for others feelings, but not in a nasty way.  The love story between Martin and Luisa is wonderful and just gets better each season, which is a testament not only to the writing, but to the fine performances of both actors involved.  The supporting cast of townsfolk, as well as any guest stars, are perfectly cast and really make the show shine.  If you enjoy British humor along with good storytelling you will love this series.	5.0	Truly one of the best shows to come out of the UK	2014-06-21	0	0	0
B000AE4QD8	Doc Martin Series 1 [Region 2]	AEAS4S4H4JS4D	Happy Hal	The Doc is too cool!!	5.0	Five Stars	2014-07-05	0	0	0
